Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5/29/2009,0.420756241,0.421285155,0.4210695,0.421395202,0.423805735,0.429308816,0.438331883,0.451118153,0.467933813,0.489012663,0.514481842,0.54435563,0.578503054,0.616674785,0.658577864,0.703893891,0.752286512,0.803406406,0.856895217,0.912394157,0.969550824,1.028018429,1.08745457,1.147520322,1.207881429,1.26823173,1.328314986,1.387918824,1.446867174,1.505014221,1.562239522,1.618444041,1.673546911,1.727482757,1.780199482,1.831656428,1.881822904,1.930677799,1.978209314,2.024413895,2.069295228,2.112863376,2.155134036,2.196127902,2.235870106,2.27438974,2.311719431,2.347894974,2.382954874,2.416938471,2.449884167,2.481829351,2.512810494,2.542863236,2.572022459,2.600322356,2.627796493,2.654477859,2.680398918,2.705591652
6/1/2009,0.421946715,0.425470071,0.428729471,0.433276053,0.440517829,0.450996138,0.464923466,0.482536795,0.504104744,0.529857546,0.559935328,0.59439009,0.63317203,0.676137484,0.723034342,0.773531758,0.827243303,0.883742406,0.942575162,1.003291757,1.065469777,1.128710184,1.192632239,1.256869687,1.321070366,1.384919954,1.448160446,1.510582334,1.572016241,1.632326235,1.691404437,1.74916663,1.805548683,1.860503591,1.913999032,1.966015324,2.016543686,2.065584401,2.113145229,2.159240436,2.203889997,2.247118918,2.28895665,2.329436585,2.368595619,2.406473766,2.443113835,2.478561129,2.512863084,2.546067387,2.578219928,2.609364734,2.639544145,2.668798973,2.697168636,2.724691284,2.751403914,2.777342465,2.802541908,2.827036329
6/2/2009,0.432142738,0.434474297,0.437257138,0.44031818,0.444386586,0.450641913,0.460294747,0.474351269,0.49349577,0.518031268,0.547885506,0.582777128,0.622285688,0.665935054,0.713275351,0.7638805,0.81734122,0.873260357,0.93125029,0.990937025,1.051963349,1.113985602,1.176670725,1.239694055,1.302739933,1.365524141,1.427811365,1.4894085,1.550157371,1.609928917,1.668618486,1.726142031,1.782432982,1.837439676,1.89112323,1.943455766,1.99441894,2.044003056,2.092206457,2.139034597,2.184499168,2.228617364,2.271411233,2.312907132,2.353135248,2.392129175,2.429925561,2.466563783,2.502085549,2.53653307,2.569947202,2.602367388,2.633831785,2.664377386,2.694040125,2.722854974,2.750856023,2.77807656,2.804549137,2.830305631
6/3/2009,0.424292893,0.427491525,0.430822158,0.434494969,0.439684063,0.447664603,0.459284314,0.475016195,0.495151888,0.519837001,0.549041393,0.582685138,0.620634934,0.662652153,0.708433516,0.757632481,0.809871967,0.864752836,0.921861328,0.980790586,1.04115665,1.102594861,1.164755663,1.227301456,1.289906477,1.352278534,1.41417591,1.475400376,1.535789692,1.595211613,1.653559046,1.710746125,1.76670499,1.821383142,1.874741248,1.926751313,1.977395157,2.026663312,2.074554149,2.121072922,2.166230938,2.210044829,2.252535935,2.293729771,2.333655562,2.372345837,2.409836082,2.446164429,2.481371257,2.515497438,2.548582673,2.580665446,2.61178314,2.64197214,2.671267922,2.699705134,2.72731767,2.754138734,2.780200899,2.805536158
6/4/2009,0.422900209,0.427812076,0.433536113,0.44073948,0.450268064,0.462772949,0.4788516,0.499067273,0.523833346,0.553293624,0.587378499,0.625942745,0.668742976,0.71544388,0.765682278,0.819079176,0.875244422,0.933779802,0.99428217,1.056358157,1.119637186,1.183767982,1.248414373,1.313252143,1.377968329,1.442280761,1.505956485,1.568805522,1.630673462,1.691435533,1.750991824,1.809263398,1.866189116,1.921723017,1.975832151,2.028494774,2.079698837,2.129440802,2.177724661,2.224561009,2.269966234,2.313961832,2.356573813,2.397832184,2.437770509,2.476425522,2.513836784,2.550046399,2.585098607,2.619037932,2.651907429,2.683748649,2.714601788,2.744505808,2.77349855,2.801616835,2.828896551,2.855372739,2.881079658,2.906050854
6/5/2009,0.426448987,0.433375547,0.441871876,0.454416453,0.473367992,0.499239566,0.531530682,0.569476489,0.61223301,0.658951692,0.708937345,0.761706387,0.816964692,0.874504491,0.93410753,0.995541126,1.058562408,1.122921152,1.188361687,1.254623977,1.32144436,1.388556341,1.455691211,1.522578503,1.588948406,1.654555582,1.719199418,1.782718422,1.844983483,1.905892471,1.965365884,2.023343317,2.079780565,2.134647242,2.187924804,2.23960491,2.289688031,2.338182218,2.385102038,2.430467754,2.474304627,2.516642325,2.557514405,2.596957877,2.635012816,2.671722032,2.707130775,2.741286486,2.774238428,2.806035845,2.836726202,2.866355194,2.894966905,2.922603961,2.949307661,2.975118098,3.000074261,3.024214134,3.047574777,3.070192408
6/8/2009,0.431786697,0.437722987,0.444810705,0.457485816,0.478577839,0.508920739,0.54780125,0.593952884,0.64620445,0.703545837,0.765061586,0.829927643,0.897398462,0.966836754,1.037728797,1.109650181,1.182239542,1.255181047,1.328192562,1.401018826,1.473426632,1.545199961,1.616136247,1.686043568,1.754739971,1.822066845,1.887899335,1.952141599,2.014721812,2.075588159,2.134705608,2.19205329,2.247622349,2.301414181,2.353438964,2.403714442,2.452264853,2.499119524,2.544311637,2.587877694,2.629857109,2.670291862,2.709226201,2.746706386,2.782780463,2.817498071,2.850910271,2.8830694,2.914028839,2.943841427,2.97255772,3.000225994,3.026892465,3.052601476,3.077395671,3.101316142,3.124402569,3.146693339,3.168225658,3.189035648
6/9/2009,0.432231322,0.436160096,0.441923094,0.451440842,0.467228258,0.491103958,0.523789293,0.564912759,0.613364709,0.667851588,0.727193842,0.79040255,0.856618057,0.925109926,0.995290566,1.066675561,1.138853322,1.211464861,1.284190481,1.356745844,1.428879367,1.500365306,1.570998136,1.640588342,1.708960464,1.775963576,1.841479443,1.905417792,1.967711498,2.028312717,2.087189786,2.144324685,2.199710977,2.253352102,2.305259966,2.355453765,2.40395895,2.450805682,2.496027358,2.5396601,2.581742427,2.622314968,2.661420216,2.699102316,2.735406884,2.770380843,2.804072288,2.836530361,2.867805046,2.897945758,2.926999904,2.955012914,2.982028427,3.008088459,3.033233548,3.057502886,3.080934439,3.103565052,3.125430543,3.14656579
6/10/2009,0.431185265,0.436077244,0.442104805,0.451064583,0.465465922,0.487010438,0.516446749,0.55382658,0.598624147,0.650013406,0.707062821,0.768888924,0.834675193,0.903682224,0.975266168,1.048852775,1.123916917,1.199968947,1.276547263,1.353232121,1.429656234,1.50549472,1.580455883,1.654274301,1.726707307,1.797548977,1.86664102,1.933865817,1.99913941,2.062405892,2.123632883,2.182807853,2.239935117,2.295033354,2.348133557,2.399277324,2.448515208,2.495902774,2.541496834,2.585354964,2.627535405,2.668096988,2.707099064,2.744601445,2.780664353,2.815348373,2.848714421,2.880823699,2.911737525,2.941515491,2.970213725,2.997885033,3.024579211,3.050343326,3.075221964,3.099257451,3.122490049,3.144958139,3.166698375,3.187745833
6/11/2009,0.434116995,0.442306706,0.448500597,0.456065405,0.468746402,0.488988185,0.517992754,0.556073787,0.60277624,0.657166424,0.718090563,0.784379528,0.85484888,0.928406255,1.004173104,1.08143136,1.159576241,1.238084778,1.316495795,1.394414626,1.47152025,1.547551071,1.622292002,1.695564777,1.767221034,1.837142397,1.905241394,1.971456625,2.035748267,2.098094479,2.158488499,2.216936288,2.273454607,2.328069422,2.380814595,2.431730782,2.480864343,2.528264517,2.573980876,2.61806308,2.660560857,2.701524003,2.74100237,2.77904586,2.815704419,2.851028034,2.885066727,2.917870554,2.949489508,2.979972493,3.009366324,3.037715829,3.065064032,3.091452321,3.116920597,3.141507406,3.16525006,3.188184739,3.210346591,3.231769819
6/12/2009,0.433631201,0.439977715,0.445102192,0.452096734,0.464383319,0.484088969,0.512102267,0.548498039,0.592785626,0.644096774,0.701413672,0.763733633,0.830092504,0.899615879,0.971571791,1.045334831,1.120354807,1.19613585,1.272223885,1.34821758,1.423778475,1.498618958,1.572491214,1.645178936,1.716491927,1.786271684,1.854396494,1.920775923,1.985345418,2.048062,2.10890078,2.167852133,2.224919386,2.280116915,2.333468564,2.385006328,2.434769101,2.482799892,2.529143353,2.573845377,2.616952947,2.658514011,2.698577364,2.737192555,2.774409805,2.810279927,2.844854272,2.878184665,2.910323253,2.941321155,2.971227187,3.000087947,3.027948021,3.054850174,3.08083551,3.105943628,3.130212745,3.153679824,3.176380672,3.198350042
6/15/2009,0.428730361,0.434485654,0.442602813,0.453194786,0.467767308,0.487651116,0.513930016,0.547303414,0.58790754,0.635340763,0.688867679,0.747644386,0.810758709,0.877333884,0.946625868,1.017991526,1.090858954,1.16470769,1.239057276,1.313480225,1.38761209,1.461139199,1.533787615,1.605314861,1.675504939,1.744177108,1.811192713,1.876448841,1.93987216,2.001413984,2.061046305,2.118758556,2.174554971,2.228452409,2.280478548,2.330670386,2.379072772,2.425734964,2.470707532,2.51404195,2.555790486,2.596006105,2.63474239,2.672053473,2.70799397,2.742618934,2.775983802,2.808144359,2.839156602,2.869075233,2.89795199,2.925835714,2.952772631,2.978806585,3.00397926,3.028330373,3.051897843,3.074717949,3.096825468,3.118253799
6/16/2009,0.430182374,0.436329253,0.44350611,0.452245633,0.464380833,0.481552413,0.505097823,0.535847934,0.574023774,0.619331836,0.671123079,0.728603097,0.790851828,0.856948277,0.92609568,0.997593766,1.070810384,1.145162576,1.220106649,1.295161407,1.369925903,1.444064163,1.517291068,1.589361755,1.660064614,1.729225954,1.796713636,1.862430585,1.926308744,1.98830424,2.048393483,2.106569992,2.162841812,2.217229368,2.269763703,2.320485,2.369441171,2.416684254,2.462266768,2.506241286,2.548660431,2.589576865,2.629043289,2.667112437,2.703837072,2.739269983,2.773463983,2.806471906,2.838346501,2.869139112,2.898898303,2.927669968,2.955497578,2.982422407,3.008483732,3.033719013,3.058164049,3.081853123,3.104819133,3.127093701
6/17/2009,0.434657599,0.441329613,0.450343483,0.46234397,0.477348998,0.495691155,0.518425973,0.546746521,0.581409972,0.622636627,0.670203612,0.723645481,0.782218401,0.845036834,0.911307382,0.980317155,1.051410091,1.123971175,1.197418928,1.271233173,1.34497612,1.418276888,1.49081696,1.562319275,1.632541213,1.701281485,1.768385493,1.833738135,1.89725699,1.958886877,2.018595458,2.07636967,2.132212803,2.186142097,2.23818675,2.288386254,2.336788778,2.383447069,2.428414535,2.471744808,2.513491716,2.553709259,2.592451591,2.629772999,2.665727892,2.700370788,2.733756296,2.765939115,2.796973896,2.826913785,2.855809028,2.883707096,2.910652953,2.936689282,2.961856695,2.986193919,3.009737958,3.032524246,3.054586775,3.075958221
